"query","accomplished_task","query_type","NL4DVoutput","attributeMap","taskMap","visList","vegaLite"
"show an area chart of how Share evolved over Years by Pos","","","{\"query_raw\": \"show\u00a0an\u00a0area\u00a0chart\u00a0of\u00a0how\u00a0Share\u00a0evolved\u00a0over\u00a0Years\u00a0by\u00a0Pos\", \"query\": \"show an area chart of how share evolved over years by pos\", \"dataset\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"visList\": [{\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"area chart\", \"visType\": \"areachart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"area\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}, {\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"area chart\", \"visType\": \"areachart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"area\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"column\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}], \"attributeMap\": {\"Year\": {\"name\": \"Year\", \"queryPhrase\": [\"years\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": true, \"ambiguity\": [\"Age\"]}, \"Share\": {\"name\": \"Share\", \"queryPhrase\": [\"share\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"Pos\": {\"name\": \"Pos\", \"queryPhrase\": [\"pos\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}}, \"taskMap\": {\"correlation\": [{\"task\": \"correlation\", \"queryPhrase\": [], \"operator\": null, \"values\": null, \"attributes\": [\"Year\", \"Share\"], \"inferenceType\": \"implicit\"}]}, \"followUpQuery\": false, \"contextObj\": null}","{\"Year\": {\"name\": \"Year\", \"queryPhrase\": [\"years\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": true, \"ambiguity\": [\"Age\"]}, \"Share\": {\"name\": \"Share\", \"queryPhrase\": [\"share\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"Pos\": {\"name\": \"Pos\", \"queryPhrase\": [\"pos\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}}","{\"correlation\": [{\"task\": \"correlation\", \"queryPhrase\": [], \"operator\": null, \"values\": null, \"attributes\": [\"Year\", \"Share\"], \"inferenceType\": \"implicit\"}]}","[{\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"area chart\", \"visType\": \"areachart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"area\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}, {\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"area chart\", \"visType\": \"areachart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"area\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"column\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}]","{\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"area\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}"
"show me a stacked bar chart of Share for each pos over the years","","","{\"query_raw\": \"show me a stacked bar chart of Share for each pos over the years\", \"query\": \"show me a stacked bar chart of share for each pos over the years\", \"dataset\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"visList\": [{\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"bar chart\", \"visType\": \"barchart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"bar\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}, {\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"bar chart\", \"visType\": \"barchart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"bar\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"column\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}], \"attributeMap\": {\"Year\": {\"name\": \"Year\", \"queryPhrase\": [\"years\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": true, \"ambiguity\": [\"Age\"]}, \"Share\": {\"name\": \"Share\", \"queryPhrase\": [\"share\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"Pos\": {\"name\": \"Pos\", \"queryPhrase\": [\"pos\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}}, \"taskMap\": {\"correlation\": [{\"task\": \"correlation\", \"queryPhrase\": [], \"operator\": null, \"values\": null, \"attributes\": [\"Year\", \"Share\"], \"inferenceType\": \"implicit\"}]}, \"followUpQuery\": false, \"contextObj\": null}","{\"Year\": {\"name\": \"Year\", \"queryPhrase\": [\"years\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": true, \"ambiguity\": [\"Age\"]}, \"Share\": {\"name\": \"Share\", \"queryPhrase\": [\"share\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"Pos\": {\"name\": \"Pos\", \"queryPhrase\": [\"pos\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}}","{\"correlation\": [{\"task\": \"correlation\", \"queryPhrase\": [], \"operator\": null, \"values\": null, \"attributes\": [\"Year\", \"Share\"], \"inferenceType\": \"implicit\"}]}","[{\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"bar chart\", \"visType\": \"barchart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"bar\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}, {\"attributes\": [\"Year\", \"Share\", \"Pos\"], \"queryPhrase\": \"bar chart\", \"visType\": \"barchart\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"bar\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"column\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}]","{\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"bar\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"Year\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Share\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Pos\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}"
"scatterplot to show players' PER vs REB","","","{\"query_raw\": \"scatterplot\u00a0to\u00a0show\u00a0players'\u00a0PER\u00a0vs\u00a0REB\", \"query\": \"scatterplot to show players per vs reb\", \"dataset\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"visList\": [{\"attributes\": [\"PER\", \"Reb/g_rank\", \"Player\"], \"queryPhrase\": \"scatterplot\", \"visType\": \"scatterplot\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"point\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"PER\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Reb/g_rank\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}, {\"attributes\": [\"PER\", \"Reb/g_rank\", \"Player\"], \"queryPhrase\": \"scatterplot\", \"visType\": \"scatterplot\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"point\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"PER\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Reb/g_rank\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"column\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"color\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}], \"attributeMap\": {\"Player\": {\"name\": \"Player\", \"queryPhrase\": [\"players\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"PER\": {\"name\": \"PER\", \"queryPhrase\": [\"per\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"Reb/g_rank\": {\"name\": \"Reb/g_rank\", \"queryPhrase\": [\"reb\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}}, \"taskMap\": {\"correlation\": [{\"task\": \"correlation\", \"queryPhrase\": [], \"operator\": null, \"values\": null, \"attributes\": [\"PER\", \"Reb/g_rank\"], \"inferenceType\": \"implicit\"}]}, \"followUpQuery\": false, \"contextObj\": null}","{\"Player\": {\"name\": \"Player\", \"queryPhrase\": [\"players\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"PER\": {\"name\": \"PER\", \"queryPhrase\": [\"per\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}, \"Reb/g_rank\": {\"name\": \"Reb/g_rank\", \"queryPhrase\": [\"reb\"], \"inferenceType\": \"explicit\", \"isAmbiguous\": false, \"ambiguity\": []}}","{\"correlation\": [{\"task\": \"correlation\", \"queryPhrase\": [], \"operator\": null, \"values\": null, \"attributes\": [\"PER\", \"Reb/g_rank\"], \"inferenceType\": \"implicit\"}]}","[{\"attributes\": [\"PER\", \"Reb/g_rank\", \"Player\"], \"queryPhrase\": \"scatterplot\", \"visType\": \"scatterplot\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"point\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"PER\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Reb/g_rank\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}, {\"attributes\": [\"PER\", \"Reb/g_rank\", \"Player\"], \"queryPhrase\": \"scatterplot\", \"visType\": \"scatterplot\", \"tasks\": [\"correlation\"], \"inferenceType\": \"explicit\", \"vlSpec\": {\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"point\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"PER\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Reb/g_rank\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"column\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"color\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}}]","{\"$schema\": \"https://vega.github.io/schema/vega-lite/v4.json\", \"mark\": {\"type\": \"point\", \"tooltip\": true}, \"encoding\": {\"x\": {\"field\": \"PER\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"y\": {\"field\": \"Reb/g_rank\", \"type\": \"quantitative\", \"aggregate\": null, \"axis\": {\"format\": \"s\"}}, \"color\": {\"field\": \"Player\", \"type\": \"nominal\", \"aggregate\": null}, \"tooltip\": {\"field\": null}}, \"transform\": [], \"data\": {\"url\": \"https://raw.githubusercontent.com/fuyuGT/mvp_selection_data/master/mvp_1981-2020.csv\", \"format\": {\"type\": \"csv\"}}}"
